ID	ID1	ID2	POP
Algerian43A32_Algerian43A32.lazaridis-2014	Algerian43A32	Algerian43A32.lazaridis-2014	Arabs
Algerian43A34_Algerian43A34.lazaridis-2014	Algerian43A34	Algerian43A34.lazaridis-2014	Arabs
moroccoC61_moroccoC61.jew	moroccoC61	moroccoC61.jew	Arabs
moroccoE21_moroccoE21.jew	moroccoE21	moroccoE21.jew	Arabs
moroccoE28_moroccoE28.jew	moroccoE28	moroccoE28.jew	Arabs
saudi1403_saudi1403.jew	saudi1403	saudi1403.jew	Arabs
saudi1411_saudi1411.jew	saudi1411	saudi1411.jew	Arabs
saudi1413_saudi1413.jew	saudi1413	saudi1413.jew	Arabs
saudi1424_saudi1424.jew	saudi1424	saudi1424.jew	Arabs
saudi1426_saudi1426.jew	saudi1426	saudi1426.jew	Arabs
saudi1428b_saudi1428b.jew	saudi1428b	saudi1428b.jew	Arabs
saudi1430_saudi1430.jew	saudi1430	saudi1430.jew	Arabs
saudi1432_saudi1432.jew	saudi1432	saudi1432.jew	Arabs
saudi1434_saudi1434.jew	saudi1434	saudi1434.jew	Arabs
saudi1436_saudi1436.jew	saudi1436	saudi1436.jew	Arabs
SaudiA1_SaudiA1.jew	SaudiA1	SaudiA1.jew	Arabs
SaudiA10_SaudiA10.jew	SaudiA10	SaudiA10.jew	Arabs
SaudiA2_SaudiA2.jew	SaudiA2	SaudiA2.jew	Arabs
SaudiA3_SaudiA3.jew	SaudiA3	SaudiA3.jew	Arabs
SaudiA4_SaudiA4.jew	SaudiA4	SaudiA4.jew	Arabs
SaudiA5_SaudiA5.jew	SaudiA5	SaudiA5.jew	Arabs
SaudiA6_SaudiA6.jew	SaudiA6	SaudiA6.jew	Arabs
SaudiA7_SaudiA7.jew	SaudiA7	SaudiA7.jew	Arabs
Algerian43A21_Algerian43A21.lazaridis-2014	Algerian43A21	Algerian43A21.lazaridis-2014	Arabs
HGDP00640_HGDP00640.hgdp	HGDP00640	HGDP00640.hgdp	Arabs
HGDP00636_HGDP00636.hgdp	HGDP00636	HGDP00636.hgdp	Arabs
HGDP00638_HGDP00638.hgdp	HGDP00638	HGDP00638.hgdp	Arabs
HGDP00571_HGDP00571.hgdp	HGDP00571	HGDP00571.hgdp	Arabs
HGDP00572_HGDP00572.hgdp	HGDP00572	HGDP00572.hgdp	Arabs
HGDP00573_HGDP00573.hgdp	HGDP00573	HGDP00573.hgdp	Arabs
HGDP00574_HGDP00574.hgdp	HGDP00574	HGDP00574.hgdp	Arabs
HGDP00575_HGDP00575.hgdp	HGDP00575	HGDP00575.hgdp	Arabs
HGDP00576_HGDP00576.hgdp	HGDP00576	HGDP00576.hgdp	Arabs
HGDP00577_HGDP00577.hgdp	HGDP00577	HGDP00577.hgdp	Arabs
HGDP00578_HGDP00578.hgdp	HGDP00578	HGDP00578.hgdp	Arabs
HGDP00579_HGDP00579.hgdp	HGDP00579	HGDP00579.hgdp	Arabs
HGDP00580_HGDP00580.hgdp	HGDP00580	HGDP00580.hgdp	Arabs
HGDP00581_HGDP00581.hgdp	HGDP00581	HGDP00581.hgdp	Arabs
HGDP00570_HGDP00570.hgdp	HGDP00570	HGDP00570.hgdp	Arabs
HGDP00582_HGDP00582.hgdp	HGDP00582	HGDP00582.hgdp	Arabs
HGDP00584_HGDP00584.hgdp	HGDP00584	HGDP00584.hgdp	Arabs
HGDP00585_HGDP00585.hgdp	HGDP00585	HGDP00585.hgdp	Arabs
HGDP00586_HGDP00586.hgdp	HGDP00586	HGDP00586.hgdp	Arabs
HGDP00587_HGDP00587.hgdp	HGDP00587	HGDP00587.hgdp	Arabs
HGDP00588_HGDP00588.hgdp	HGDP00588	HGDP00588.hgdp	Arabs
HGDP00590_HGDP00590.hgdp	HGDP00590	HGDP00590.hgdp	Arabs
HGDP00591_HGDP00591.hgdp	HGDP00591	HGDP00591.hgdp	Arabs
HGDP00592_HGDP00592.hgdp	HGDP00592	HGDP00592.hgdp	Arabs
HGDP00594_HGDP00594.hgdp	HGDP00594	HGDP00594.hgdp	Arabs
HGDP00595_HGDP00595.hgdp	HGDP00595	HGDP00595.hgdp	Arabs
HGDP00597_HGDP00597.hgdp	HGDP00597	HGDP00597.hgdp	Arabs
HGDP00583_HGDP00583.hgdp	HGDP00583	HGDP00583.hgdp	Arabs
HGDP00598_HGDP00598.hgdp	HGDP00598	HGDP00598.hgdp	Arabs
HGDP00569_HGDP00569.hgdp	HGDP00569	HGDP00569.hgdp	Arabs
HGDP00567_HGDP00567.hgdp	HGDP00567	HGDP00567.hgdp	Arabs
Jordan214_Jordan214.jew	Jordan214	Jordan214.jew	Arabs
Jordan305_Jordan305.jew	Jordan305	Jordan305.jew	Arabs
Jordan307_Jordan307.jew	Jordan307	Jordan307.jew	Arabs
Jordan382_Jordan382.jew	Jordan382	Jordan382.jew	Arabs
Jordan384_Jordan384.jew	Jordan384	Jordan384.jew	Arabs
Jordan387_Jordan387.jew	Jordan387	Jordan387.jew	Arabs
Jordan426_Jordan426.jew	Jordan426	Jordan426.jew	Arabs
Jordan444_Jordan444.jew	Jordan444	Jordan444.jew	Arabs
Jordan445_Jordan445.jew	Jordan445	Jordan445.jew	Arabs
Jordan485_Jordan485.jew	Jordan485	Jordan485.jew	Arabs
Jordan502_Jordan502.jew	Jordan502	Jordan502.jew	Arabs
HGDP00568_HGDP00568.hgdp	HGDP00568	HGDP00568.hgdp	Arabs
Jordan503_Jordan503.jew	Jordan503	Jordan503.jew	Arabs
Jordan546_Jordan546.jew	Jordan546	Jordan546.jew	Arabs
HGDP00557_HGDP00557.hgdp	HGDP00557	HGDP00557.hgdp	Arabs
HGDP00558_HGDP00558.hgdp	HGDP00558	HGDP00558.hgdp	Arabs
HGDP00559_HGDP00559.hgdp	HGDP00559	HGDP00559.hgdp	Arabs
HGDP00560_HGDP00560.hgdp	HGDP00560	HGDP00560.hgdp	Arabs
HGDP00561_HGDP00561.hgdp	HGDP00561	HGDP00561.hgdp	Arabs
HGDP00562_HGDP00562.hgdp	HGDP00562	HGDP00562.hgdp	Arabs
HGDP00563_HGDP00563.hgdp	HGDP00563	HGDP00563.hgdp	Arabs
HGDP00564_HGDP00564.hgdp	HGDP00564	HGDP00564.hgdp	Arabs
HGDP00565_HGDP00565.hgdp	HGDP00565	HGDP00565.hgdp	Arabs
HGDP00566_HGDP00566.hgdp	HGDP00566	HGDP00566.hgdp	Arabs
Jordan543_Jordan543.jew	Jordan543	Jordan543.jew	Arabs
HGDP00599_HGDP00599.hgdp	HGDP00599	HGDP00599.hgdp	Arabs
HGDP00600_HGDP00600.hgdp	HGDP00600	HGDP00600.hgdp	Arabs
HGDP00601_HGDP00601.hgdp	HGDP00601	HGDP00601.hgdp	Arabs
HGDP00632_HGDP00632.hgdp	HGDP00632	HGDP00632.hgdp	Arabs
HGDP00633_HGDP00633.hgdp	HGDP00633	HGDP00633.hgdp	Arabs
Jordan560_Jordan560.jew	Jordan560	Jordan560.jew	Arabs
Jordan563_Jordan563.jew	Jordan563	Jordan563.jew	Arabs
Jordan608_Jordan608.jew	Jordan608	Jordan608.jew	Arabs
Jordan62_Jordan62.jew	Jordan62	Jordan62.jew	Arabs
Jordan646_Jordan646.jew	Jordan646	Jordan646.jew	Arabs
Lebanon2_Lebanon2.jew	Lebanon2	Lebanon2.jew	Arabs
Lebanon3_Lebanon3.jew	Lebanon3	Lebanon3.jew	Arabs
Lebanon4_Lebanon4.jew	Lebanon4	Lebanon4.jew	Arabs
Lebanon5_Lebanon5.jew	Lebanon5	Lebanon5.jew	Arabs
HGDP00631_HGDP00631.hgdp	HGDP00631	HGDP00631.hgdp	Arabs
Lebanon6_Lebanon6.jew	Lebanon6	Lebanon6.jew	Arabs
Lebanon8_Lebanon8.jew	Lebanon8	Lebanon8.jew	Arabs
moroccoA121_moroccoA121.jew	moroccoA121	moroccoA121.jew	Arabs
moroccoA57_moroccoA57.jew	moroccoA57	moroccoA57.jew	Arabs
moroccoA62_moroccoA62.jew	moroccoA62	moroccoA62.jew	Arabs
moroccoA98_moroccoA98.jew	moroccoA98	moroccoA98.jew	Arabs
moroccoB17_moroccoB17.jew	moroccoB17	moroccoB17.jew	Arabs
moroccoB93_moroccoB93.jew	moroccoB93	moroccoB93.jew	Arabs
moroccoC60_moroccoC60.jew	moroccoC60	moroccoC60.jew	Arabs
HGDP00634_HGDP00634.hgdp	HGDP00634	HGDP00634.hgdp	Arabs
HGDP00635_HGDP00635.hgdp	HGDP00635	HGDP00635.hgdp	Arabs
HGDP00637_HGDP00637.hgdp	HGDP00637	HGDP00637.hgdp	Arabs
Lebanon7_Lebanon7.jew	Lebanon7	Lebanon7.jew	Arabs
HGDP00630_HGDP00630.hgdp	HGDP00630	HGDP00630.hgdp	Arabs
HGDP00629_HGDP00629.hgdp	HGDP00629	HGDP00629.hgdp	Arabs
HGDP00628_HGDP00628.hgdp	HGDP00628	HGDP00628.hgdp	Arabs
HGDP00602_HGDP00602.hgdp	HGDP00602	HGDP00602.hgdp	Arabs
HGDP00603_HGDP00603.hgdp	HGDP00603	HGDP00603.hgdp	Arabs
HGDP00604_HGDP00604.hgdp	HGDP00604	HGDP00604.hgdp	Arabs
HGDP00605_HGDP00605.hgdp	HGDP00605	HGDP00605.hgdp	Arabs
HGDP00606_HGDP00606.hgdp	HGDP00606	HGDP00606.hgdp	Arabs
HGDP00607_HGDP00607.hgdp	HGDP00607	HGDP00607.hgdp	Arabs
HGDP00608_HGDP00608.hgdp	HGDP00608	HGDP00608.hgdp	Arabs
HGDP00609_HGDP00609.hgdp	HGDP00609	HGDP00609.hgdp	Arabs
HGDP00610_HGDP00610.hgdp	HGDP00610	HGDP00610.hgdp	Arabs
HGDP00611_HGDP00611.hgdp	HGDP00611	HGDP00611.hgdp	Arabs
HGDP00612_HGDP00612.hgdp	HGDP00612	HGDP00612.hgdp	Arabs
HGDP00613_HGDP00613.hgdp	HGDP00613	HGDP00613.hgdp	Arabs
HGDP00614_HGDP00614.hgdp	HGDP00614	HGDP00614.hgdp	Arabs
HGDP00615_HGDP00615.hgdp	HGDP00615	HGDP00615.hgdp	Arabs
HGDP00617_HGDP00617.hgdp	HGDP00617	HGDP00617.hgdp	Arabs
HGDP00618_HGDP00618.hgdp	HGDP00618	HGDP00618.hgdp	Arabs
HGDP00619_HGDP00619.hgdp	HGDP00619	HGDP00619.hgdp	Arabs
HGDP00620_HGDP00620.hgdp	HGDP00620	HGDP00620.hgdp	Arabs
HGDP00621_HGDP00621.hgdp	HGDP00621	HGDP00621.hgdp	Arabs
HGDP00622_HGDP00622.hgdp	HGDP00622	HGDP00622.hgdp	Arabs
HGDP00623_HGDP00623.hgdp	HGDP00623	HGDP00623.hgdp	Arabs
HGDP00624_HGDP00624.hgdp	HGDP00624	HGDP00624.hgdp	Arabs
HGDP00625_HGDP00625.hgdp	HGDP00625	HGDP00625.hgdp	Arabs
HGDP00626_HGDP00626.hgdp	HGDP00626	HGDP00626.hgdp	Arabs
HGDP00627_HGDP00627.hgdp	HGDP00627	HGDP00627.hgdp	Arabs
HGDP00639_HGDP00639.hgdp	HGDP00639	HGDP00639.hgdp	Arabs
Jordan603_Jordan603.jew	Jordan603	Jordan603.jew	Arabs
HGDP00616_HGDP00616.hgdp	HGDP00616	HGDP00616.hgdp	Arabs
GRC12118093_GRC12118093.khazar	GRC12118093	GRC12118093.khazar	Arabs
GRC12118099_GRC12118099.khazar	GRC12118099	GRC12118099.khazar	Arabs
Lebanese15AR37_Lebanese15AR37.lazaridis-2016	Lebanese15AR37	Lebanese15AR37.lazaridis-2016	Arabs
Lebanese1AQ127_Lebanese1AQ127.lazaridis-2016	Lebanese1AQ127	Lebanese1AQ127.lazaridis-2016	Arabs
Lebanese1AQ170_Lebanese1AQ170.lazaridis-2016	Lebanese1AQ170	Lebanese1AQ170.lazaridis-2016	Arabs
Lebanese22BA23_Lebanese22BA23.lazaridis-2016	Lebanese22BA23	Lebanese22BA23.lazaridis-2016	Arabs
Lebanese4AQ115_Lebanese4AQ115.lazaridis-2016	Lebanese4AQ115	Lebanese4AQ115.lazaridis-2016	Arabs
Lebanese6AQ115_Lebanese6AQ115.lazaridis-2016	Lebanese6AQ115	Lebanese6AQ115.lazaridis-2016	Arabs
Lebanese6AQ170_Lebanese6AQ170.lazaridis-2016	Lebanese6AQ170	Lebanese6AQ170.lazaridis-2016	Arabs
Lebanese8AS15_Lebanese8AS15.lazaridis-2016	Lebanese8AS15	Lebanese8AS15.lazaridis-2016	Arabs
Lebanese10AQ127_Lebanese10AQ127.lazaridis-2016	Lebanese10AQ127	Lebanese10AQ127.lazaridis-2016	Arabs
Lebanese11AS14_Lebanese11AS14.lazaridis-2016	Lebanese11AS14	Lebanese11AS14.lazaridis-2016	Arabs
Lebanese20AR21_Lebanese20AR21.lazaridis-2016	Lebanese20AR21	Lebanese20AR21.lazaridis-2016	Arabs
Lebanese24AR27_Lebanese24AR27.lazaridis-2016	Lebanese24AR27	Lebanese24AR27.lazaridis-2016	Arabs
Lebanese10AR37_Lebanese10AR37.lazaridis-2016	Lebanese10AR37	Lebanese10AR37.lazaridis-2016	Arabs
Lebanese2AQ127_Lebanese2AQ127.lazaridis-2016	Lebanese2AQ127	Lebanese2AQ127.lazaridis-2016	Arabs
Lebanese2AQ121_Lebanese2AQ121.lazaridis-2016	Lebanese2AQ121	Lebanese2AQ121.lazaridis-2016	Arabs
Lebanon1_Lebanon1.khazar	Lebanon1	Lebanon1.khazar	Arabs
LIB7_LIB7.lazaridis-2016	LIB7	LIB7.lazaridis-2016	Arabs
LIB30_LIB30.lazaridis-2016	LIB30	LIB30.lazaridis-2016	Arabs
GRC12118105_GRC12118105.khazar	GRC12118105	GRC12118105.khazar	Arabs
LIB18_LIB18.lazaridis-2016	LIB18	LIB18.lazaridis-2016	Arabs
LIB27_LIB27.lazaridis-2016	LIB27	LIB27.lazaridis-2016	Arabs
Lebanese7AR23_Lebanese7AR23.lazaridis-2016	Lebanese7AR23	Lebanese7AR23.lazaridis-2016	Arabs
Lebanese7AR20_Lebanese7AR20.lazaridis-2016	Lebanese7AR20	Lebanese7AR20.lazaridis-2016	Arabs
Lebanese7AQ150_Lebanese7AQ150.lazaridis-2016	Lebanese7AQ150	Lebanese7AQ150.lazaridis-2016	Arabs
Lebanese6AS15_Lebanese6AS15.lazaridis-2016	Lebanese6AS15	Lebanese6AS15.lazaridis-2016	Arabs
Lebanese30AR21_Lebanese30AR21.lazaridis-2016	Lebanese30AR21	Lebanese30AR21.lazaridis-2016	Arabs
LIB13_LIB13.lazaridis-2016	LIB13	LIB13.lazaridis-2016	Arabs
armenia162_armenia162.lazaridis-2014	armenia162	armenia162.lazaridis-2014	Armenians
armenia139_armenia139.lazaridis-2014	armenia139	armenia139.lazaridis-2014	Armenians
armenia106_armenia106.lazaridis-2014	armenia106	armenia106.lazaridis-2014	Armenians
armenia102_armenia102.lazaridis-2014	armenia102	armenia102.lazaridis-2014	Armenians
Gavar_594277.armenian	Gavar	594277.armenian	Armenians
Yerevan_594273.armenian	Yerevan	594273.armenian	Armenians
Yerevan_594274.armenian	Yerevan	594274.armenian	Armenians
Gavar_594275.armenian	Gavar	594275.armenian	Armenians
Gavar_594276.armenian	Gavar	594276.armenian	Armenians
armenia176_armenia176.lazaridis-2014	armenia176	armenia176.lazaridis-2014	Armenians
Yerevan_594272.armenian	Yerevan	594272.armenian	Armenians
armenia191_armenia191.lazaridis-2014	armenia191	armenia191.lazaridis-2014	Armenians
Dprabak_594266.armenian	Dprabak	594266.armenian	Armenians
armenia293_armenia293.lazaridis-2014	armenia293	armenia293.lazaridis-2014	Armenians
armenia86_armenia86.lazaridis-2014	armenia86	armenia86.lazaridis-2014	Armenians
armenia91_armenia91.lazaridis-2014	armenia91	armenia91.lazaridis-2014	Armenians
Yerevan_594269.armenian	Yerevan	594269.armenian	Armenians
Dprabak_594268.armenian	Dprabak	594268.armenian	Armenians
Dprabak_594265.armenian	Dprabak	594265.armenian	Armenians
Dprabak_594264.armenian	Dprabak	594264.armenian	Armenians
Dprabak_594262.armenian	Dprabak	594262.armenian	Armenians
Dprabak_594261.armenian	Dprabak	594261.armenian	Armenians
Dprabak_594259.armenian	Dprabak	594259.armenian	Armenians
Dprabak_594258.armenian	Dprabak	594258.armenian	Armenians
Gavar_594278.armenian	Gavar	594278.armenian	Armenians
armenia279_armenia279.lazaridis-2014	armenia279	armenia279.lazaridis-2014	Armenians
Gavar_594279.armenian	Gavar	594279.armenian	Armenians
Martuni_594730.armenian	Martuni	594730.armenian	Armenians
Gavar_594283.armenian	Gavar	594283.armenian	Armenians
Chambarak_595092.armenian	Chambarak	595092.armenian	Armenians
Chambarak_595091.armenian	Chambarak	595091.armenian	Armenians
Chambarak_594843.armenian	Chambarak	594843.armenian	Armenians
Martuni_594746.armenian	Martuni	594746.armenian	Armenians
Martuni_594745.armenian	Martuni	594745.armenian	Armenians
Martuni_594744.armenian	Martuni	594744.armenian	Armenians
Chambarak_594742.armenian	Chambarak	594742.armenian	Armenians
Chambarak_594741.armenian	Chambarak	594741.armenian	Armenians
Chambarak_594740.armenian	Chambarak	594740.armenian	Armenians
Martuni_594739.armenian	Martuni	594739.armenian	Armenians
Martuni_594737.armenian	Martuni	594737.armenian	Armenians
Martuni_594734.armenian	Martuni	594734.armenian	Armenians
Martuni_594732.armenian	Martuni	594732.armenian	Armenians
Dprabak_594257.armenian	Dprabak	594257.armenian	Armenians
Martuni_594727.armenian	Martuni	594727.armenian	Armenians
Martuni_594725.armenian	Martuni	594725.armenian	Armenians
Martuni_594724.armenian	Martuni	594724.armenian	Armenians
Martuni_594723.armenian	Martuni	594723.armenian	Armenians
Martuni_594722.armenian	Martuni	594722.armenian	Armenians
Martuni_594718.armenian	Martuni	594718.armenian	Armenians
Martuni_594716.armenian	Martuni	594716.armenian	Armenians
Martuni_594715.armenian	Martuni	594715.armenian	Armenians
Martuni_594712.armenian	Martuni	594712.armenian	Armenians
Martuni_594711.armenian	Martuni	594711.armenian	Armenians
Gavar_594310.armenian	Gavar	594310.armenian	Armenians
Gavar_594280.armenian	Gavar	594280.armenian	Armenians
arm10_arm10.jew	arm10	arm10.jew	Armenians
arm5_arm5.jew	arm5	arm5.jew	Armenians
arm12_arm12.jew	arm12	arm12.jew	Armenians
Yegvard_594219.armenian	Yegvard	594219.armenian	Armenians
Yegvard_594217.armenian	Yegvard	594217.armenian	Armenians
Yegvard_594215.armenian	Yegvard	594215.armenian	Armenians
Yegvard_594213.armenian	Yegvard	594213.armenian	Armenians
Yegvard_594212.armenian	Yegvard	594212.armenian	Armenians
Gavar_594210.armenian	Gavar	594210.armenian	Armenians
Gavar_594209.armenian	Gavar	594209.armenian	Armenians
Gavar_594207.armenian	Gavar	594207.armenian	Armenians
Gavar_594206.armenian	Gavar	594206.armenian	Armenians
Chambarak_591457.armenian	Chambarak	591457.armenian	Armenians
Chambarak_591413.armenian	Chambarak	591413.armenian	Armenians
Chambarak_591337.armenian	Chambarak	591337.armenian	Armenians
Chambarak_591336.armenian	Chambarak	591336.armenian	Armenians
Chambarak_591335.armenian	Chambarak	591335.armenian	Armenians
Chambarak_591334.armenian	Chambarak	591334.armenian	Armenians
Chambarak_591333.armenian	Chambarak	591333.armenian	Armenians
Chambarak_591330.armenian	Chambarak	591330.armenian	Armenians
Chambarak_591329.armenian	Chambarak	591329.armenian	Armenians
Chambarak_591328.armenian	Chambarak	591328.armenian	Armenians
Chambarak_591327.armenian	Chambarak	591327.armenian	Armenians
Chambarak_591325.armenian	Chambarak	591325.armenian	Armenians
Chambarak_591323.armenian	Chambarak	591323.armenian	Armenians
Chambarak_591322.armenian	Chambarak	591322.armenian	Armenians
Chambarak_591321.armenian	Chambarak	591321.armenian	Armenians
Chambarak_591320.armenian	Chambarak	591320.armenian	Armenians
Yegvard_594221.armenian	Yegvard	594221.armenian	Armenians
Yegvard_594222.armenian	Yegvard	594222.armenian	Armenians
Yegvard_594227.armenian	Yegvard	594227.armenian	Armenians
Yegvard_594230.armenian	Yegvard	594230.armenian	Armenians
arm13_arm13.jew	arm13	arm13.jew	Armenians
arm14_arm14.jew	arm14	arm14.jew	Armenians
arm17_arm17.jew	arm17	arm17.jew	Armenians
arm18_arm18.jew	arm18	arm18.jew	Armenians
arm19_arm19.jew	arm19	arm19.jew	Armenians
arm20_arm20.jew	arm20	arm20.jew	Armenians
arm21_arm21.jew	arm21	arm21.jew	Armenians
arm23_arm23.jew	arm23	arm23.jew	Armenians
arm26_arm26.jew	arm26	arm26.jew	Armenians
arm3_arm3.jew	arm3	arm3.jew	Armenians
arm4_arm4.jew	arm4	arm4.jew	Armenians
Chambarak_595094.armenian	Chambarak	595094.armenian	Armenians
arm11_arm11.jew	arm11	arm11.jew	Armenians
arm6_arm6.jew	arm6	arm6.jew	Armenians
arm8_arm8.jew	arm8	arm8.jew	Armenians
arm9_arm9.jew	arm9	arm9.jew	Armenians
Dprabak_594256.armenian	Dprabak	594256.armenian	Armenians
Dprabak_594252.armenian	Dprabak	594252.armenian	Armenians
Dprabak_594251.armenian	Dprabak	594251.armenian	Armenians
Dprabak_594250.armenian	Dprabak	594250.armenian	Armenians
Dprabak_594247.armenian	Dprabak	594247.armenian	Armenians
Dprabak_594245.armenian	Dprabak	594245.armenian	Armenians
Dprabak_594244.armenian	Dprabak	594244.armenian	Armenians
Dprabak_594243.armenian	Dprabak	594243.armenian	Armenians
Yegvard_594237.armenian	Yegvard	594237.armenian	Armenians
Yegvard_594235.armenian	Yegvard	594235.armenian	Armenians
arm7_arm7.jew	arm7	arm7.jew	Armenians
Chambarak_595095.armenian	Chambarak	595095.armenian	Armenians
Dprabak_594254.armenian	Dprabak	594254.armenian	Armenians
Chambarak_595098.armenian	Chambarak	595098.armenian	Armenians
ARK_88.inner-eurasia	ARK	88.inner-eurasia	Armenians
ARK_89.inner-eurasia	ARK	89.inner-eurasia	Armenians
Chambarak_595096.armenian	Chambarak	595096.armenian	Armenians
LebArmenian_1195.armenian-lebanon	LebArmenian	1195.armenian-lebanon	Armenians
LebArmenian_1227.armenian-lebanon	LebArmenian	1227.armenian-lebanon	Armenians
LebArmenian_1278.armenian-lebanon	LebArmenian	1278.armenian-lebanon	Armenians
LebArmenian_1283.armenian-lebanon	LebArmenian	1283.armenian-lebanon	Armenians
LebArmenian_1366.armenian-lebanon	LebArmenian	1366.armenian-lebanon	Armenians
ARK_84.inner-eurasia	ARK	84.inner-eurasia	Armenians
LebArmenian_1369.armenian-lebanon	LebArmenian	1369.armenian-lebanon	Armenians
LebArmenian_1461.armenian-lebanon	LebArmenian	1461.armenian-lebanon	Armenians
LebArmenian_1481.armenian-lebanon	LebArmenian	1481.armenian-lebanon	Armenians
LebArmenian_1516.armenian-lebanon	LebArmenian	1516.armenian-lebanon	Armenians
LebArmenian_1599.armenian-lebanon	LebArmenian	1599.armenian-lebanon	Armenians
LebArmenian_1673.armenian-lebanon	LebArmenian	1673.armenian-lebanon	Armenians
LebArmenian_1738.armenian-lebanon	LebArmenian	1738.armenian-lebanon	Armenians
LebArmenian_1781.armenian-lebanon	LebArmenian	1781.armenian-lebanon	Armenians
LebArmenian_1879.armenian-lebanon	LebArmenian	1879.armenian-lebanon	Armenians
LebArmenian_1386.armenian-lebanon	LebArmenian	1386.armenian-lebanon	Armenians
LebArmenian_1913.armenian-lebanon	LebArmenian	1913.armenian-lebanon	Armenians
ARK_82.inner-eurasia	ARK	82.inner-eurasia	Armenians
ARK_76.inner-eurasia	ARK	76.inner-eurasia	Armenians
armenia91_armenia91.caucasus	armenia91	armenia91.caucasus	Armenians
armenia86_armenia86.caucasus	armenia86	armenia86.caucasus	Armenians
armenia80_armenia80.caucasus	armenia80	armenia80.caucasus	Armenians
armenia73_armenia73.caucasus	armenia73	armenia73.caucasus	Armenians
armenia71_armenia71.caucasus	armenia71	armenia71.caucasus	Armenians
armenia7_armenia7.caucasus	armenia7	armenia7.caucasus	Armenians
armenia36_armenia36.caucasus	armenia36	armenia36.caucasus	Armenians
armenia3_armenia3.caucasus	armenia3	armenia3.caucasus	Armenians
ARK_78.inner-eurasia	ARK	78.inner-eurasia	Armenians
armenia293_armenia293.caucasus	armenia293	armenia293.caucasus	Armenians
armenia191_armenia191.caucasus	armenia191	armenia191.caucasus	Armenians
armenia176_armenia176.caucasus	armenia176	armenia176.caucasus	Armenians
armenia162_armenia162.caucasus	armenia162	armenia162.caucasus	Armenians
armenia139_armenia139.caucasus	armenia139	armenia139.caucasus	Armenians
armenia106_armenia106.caucasus	armenia106	armenia106.caucasus	Armenians
armenia102_armenia102.caucasus	armenia102	armenia102.caucasus	Armenians
ARK_59.inner-eurasia	ARK	59.inner-eurasia	Armenians
ARK_72.inner-eurasia	ARK	72.inner-eurasia	Armenians
armenia279_armenia279.caucasus	armenia279	armenia279.caucasus	Armenians
LebArmenian_1939.armenian-lebanon	LebArmenian	1939.armenian-lebanon	Armenians
Martuni_594748.armenian	Martuni	594748.armenian	Armenians
LebArmenian_190.armenian-lebanon	LebArmenian	190.armenian-lebanon	Armenians
LebArmenian_599.armenian-lebanon	LebArmenian	599.armenian-lebanon	Armenians
LebArmenian_439.armenian-lebanon	LebArmenian	439.armenian-lebanon	Armenians
LebArmenian_350.armenian-lebanon	LebArmenian	350.armenian-lebanon	Armenians
LebArmenian_340.armenian-lebanon	LebArmenian	340.armenian-lebanon	Armenians
LebArmenian_298.armenian-lebanon	LebArmenian	298.armenian-lebanon	Armenians
LebArmenian_223.armenian-lebanon	LebArmenian	223.armenian-lebanon	Armenians
LebArmenian_243.armenian-lebanon	LebArmenian	243.armenian-lebanon	Armenians
LebArmenian_185.armenian-lebanon	LebArmenian	185.armenian-lebanon	Armenians
LebArmenian_1538.armenian-lebanon	LebArmenian	1538.armenian-lebanon	Armenians
LebArmenian_151.armenian-lebanon	LebArmenian	151.armenian-lebanon	Armenians
LebArmenian_150.armenian-lebanon	LebArmenian	150.armenian-lebanon	Armenians
LebArmenian_1.armenian-lebanon	LebArmenian	1.armenian-lebanon	Armenians
LebArmenian_498.armenian-lebanon	LebArmenian	498.armenian-lebanon	Armenians
LebArmenian_635.armenian-lebanon	LebArmenian	635.armenian-lebanon	Armenians
LebArmenian_492.armenian-lebanon	LebArmenian	492.armenian-lebanon	Armenians
LebArmenian_70.armenian-lebanon	LebArmenian	70.armenian-lebanon	Armenians
Chambarak_595100.armenian	Chambarak	595100.armenian	Armenians
Chambarak_595102.armenian	Chambarak	595102.armenian	Armenians
Chambarak_595103.armenian	Chambarak	595103.armenian	Armenians
LebArmenian_702.armenian-lebanon	LebArmenian	702.armenian-lebanon	Armenians
Chambarak_605464.armenian	Chambarak	605464.armenian	Armenians
Yerevan_605665.armenian	Yerevan	605665.armenian	Armenians
LebArmenian_721.armenian-lebanon	LebArmenian	721.armenian-lebanon	Armenians
LebArmenian_752.armenian-lebanon	LebArmenian	752.armenian-lebanon	Armenians
LebArmenian_987.armenian-lebanon	LebArmenian	987.armenian-lebanon	Armenians
Yerevan_605670.armenian	Yerevan	605670.armenian	Armenians
Yerevan_605668.armenian	Yerevan	605668.armenian	Armenians
LebArmenian_673.armenian-lebanon	LebArmenian	673.armenian-lebanon	Armenians
Yerevan_605666.armenian	Yerevan	605666.armenian	Armenians
Yerevan_605667.armenian	Yerevan	605667.armenian	Armenians
