ID1	ID	PC1	PC2	POP
4459273587-R01C02	4459273587-R01C02.russian-genome	-0.00854211	-0.024991	Siberia
4459273587-R02C01	4459273587-R02C01.russian-genome	-0.00853103	-0.0254287	Siberia
4459273587-R02C02	4459273587-R02C02.russian-genome	0.000195711	-0.0110534	Siberia
4459273588-R01C01	4459273588-R01C01.russian-genome	-0.00808014	-0.0237544	Siberia
4459273588-R01C02	4459273588-R01C02.russian-genome	-0.00992217	-0.0268492	Siberia
4459273588-R02C01	4459273588-R02C01.russian-genome	-0.00975274	-0.026862	Siberia
4459273588-R02C02	4459273588-R02C02.russian-genome	-0.00730454	-0.0229203	Siberia
4459273589-R01C01	4459273589-R01C01.russian-genome	-0.0122545	-0.029557	Siberia
4459273589-R01C02	4459273589-R01C02.russian-genome	-0.00931595	-0.0256202	Siberia
4459273589-R02C01	4459273589-R02C01.russian-genome	-0.00996956	-0.0269372	Siberia
4459273589-R02C02	4459273589-R02C02.russian-genome	-0.00802529	-0.0240269	Siberia
4459273590-R01C01	4459273590-R01C01.russian-genome	-0.00968011	-0.0257884	Siberia
4459273590-R01C02	4459273590-R01C02.russian-genome	-0.00942233	-0.0255601	Siberia
4459273590-R02C01	4459273590-R02C01.russian-genome	-0.000573014	-0.0119117	Siberia
4459273590-R02C02	4459273590-R02C02.russian-genome	-0.00851341	-0.0242389	Siberia
4459273600-R01C02	4459273600-R01C02.russian-genome	-0.00970854	-0.0257657	Siberia
4459273600-R02C02	4459273600-R02C02.russian-genome	-0.00967251	-0.0263355	Siberia
4461875033-R01C01	4461875033-R01C01.russian-genome	0.00766168	0.00041344	Mordvins
4461875033-R01C02	4461875033-R01C02.russian-genome	0.00794691	0.000207884	Mordvins
4461875033-R02C01	4461875033-R02C01.russian-genome	0.00768641	-7.56513e-06	Mordvins
4461875033-R02C02	4461875033-R02C02.russian-genome	0.00793203	0.000481262	Mordvins
4461875041-R01C01	4461875041-R01C01.russian-genome	-0.0100824	-0.0239	Kyrgyz
4461875041-R01C02	4461875041-R01C02.russian-genome	-0.00953222	-0.0222611	Kyrgyz
4461875041-R02C02	4461875041-R02C02.russian-genome	-0.00947688	-0.021537	Kyrgyz
4461875058-R01C01	4461875058-R01C01.russian-genome	0.00759736	-0.000661038	Mordvins
4461875058-R01C02	4461875058-R01C02.russian-genome	0.00808208	0.000247795	Mordvins
4461875058-R02C01	4461875058-R02C01.russian-genome	0.00823514	0.000628045	Mordvins
4461875058-R02C02	4461875058-R02C02.russian-genome	0.00795603	0.000368298	Mordvins
4461875069-R01C01	4461875069-R01C01.russian-genome	0.00745281	-0.000561195	Mordvins
4461875069-R01C02	4461875069-R01C02.russian-genome	0.00835905	0.00106721	Mordvins
4461875069-R02C01	4461875069-R02C01.russian-genome	0.00848304	0.000598323	Mordvins
4461875069-R02C02	4461875069-R02C02.russian-genome	0.00833565	0.000796894	Mordvins
4461875070-R01C01	4461875070-R01C01.russian-genome	0.00776016	0.00256609	Chechens
4461875070-R01C02	4461875070-R01C02.russian-genome	0.00755464	0.00363301	Chechens
4461875070-R02C02	4461875070-R02C02.russian-genome	0.0072602	0.00292569	Chechens
4461875071-R02C02	4461875071-R02C02.russian-genome	0.00738991	0.00276922	Chechens
4461875089-R01C01	4461875089-R01C01.russian-genome	0.00736725	0.00323304	Chechens
4461875089-R01C02	4461875089-R01C02.russian-genome	0.00762849	0.0034892	Chechens
4461875089-R02C01	4461875089-R02C01.russian-genome	0.00721054	0.00314823	Chechens
4461875089-R02C02	4461875089-R02C02.russian-genome	0.00772856	0.0030098	Chechens
4461875136-R01C01	4461875136-R01C01.russian-genome	-0.00307763	-0.0149187	Bashkirs
4461875136-R01C02	4461875136-R01C02.russian-genome	-0.0017783	-0.0131555	Bashkirs
4461875136-R02C01	4461875136-R02C01.russian-genome	-0.00173345	-0.0131158	Bashkirs
4461875136-R02C02	4461875136-R02C02.russian-genome	-0.00209413	-0.0130702	Bashkirs
4461875166-R01C01	4461875166-R01C01.russian-genome	0.00124145	-0.00891922	Bashkirs
4461875166-R01C02	4461875166-R01C02.russian-genome	-0.00136149	-0.0122224	Bashkirs
4461875166-R02C01	4461875166-R02C01.russian-genome	-0.000137813	-0.0117973	Bashkirs
4461875166-R02C02	4461875166-R02C02.russian-genome	-0.00209756	-0.0129996	Bashkirs
4461875167-R01C02	4461875167-R01C02.russian-genome	-0.00245133	-0.0137622	Bashkirs
4461875167-R02C02	4461875167-R02C02.russian-genome	-0.0025763	-0.0138523	Bashkirs
4461875202-R02C01	4461875202-R02C01.russian-genome	0.00804764	0.00464682	Chechens
4461875203-R01C01	4461875203-R01C01.russian-genome	0.0074857	0.00237415	Chechens
4461875203-R01C02	4461875203-R01C02.russian-genome	0.00703649	0.00322165	Chechens
4461875203-R02C01	4461875203-R02C01.russian-genome	0.00761796	0.00401584	Chechens
4461875217-R01C01	4461875217-R01C01.russian-genome	-0.00246173	-0.0135924	Bashkirs
4461875217-R01C02	4461875217-R01C02.russian-genome	-0.000517323	-0.0108566	Bashkirs
4461875217-R02C01	4461875217-R02C01.russian-genome	-0.00272411	-0.0138183	Bashkirs
4461875217-R02C02	4461875217-R02C02.russian-genome	-0.00286085	-0.0145017	Bashkirs
4461875219-R01C01	4461875219-R01C01.russian-genome	0.00757583	0.00255846	Chechens
4461875219-R01C02	4461875219-R01C02.russian-genome	0.00745509	0.00348227	Chechens
4461875219-R02C01	4461875219-R02C01.russian-genome	0.00832837	0.00319846	Chechens
4461875219-R02C02	4461875219-R02C02.russian-genome	0.00757087	0.00322622	Chechens
4461875226-R01C01	4461875226-R01C01.russian-genome	-0.00150818	-0.0128208	Bashkirs
4461875226-R01C02	4461875226-R01C02.russian-genome	0.00103964	-0.00881918	Bashkirs
4461875226-R02C01	4461875226-R02C01.russian-genome	-0.0015627	-0.012314	Bashkirs
4461875226-R02C02	4461875226-R02C02.russian-genome	-0.0014795	-0.0128734	Bashkirs
4461875228-R01C01	4461875228-R01C01.russian-genome	-0.00367648	-0.0160318	Bashkirs
4461875228-R01C02	4461875228-R01C02.russian-genome	-0.00158555	-0.0127447	Bashkirs
4461875228-R02C01	4461875228-R02C01.russian-genome	-0.00273412	-0.0137719	Bashkirs
4461875228-R02C02	4461875228-R02C02.russian-genome	-0.00254844	-0.0145181	Bashkirs
4461875231-R01C01	4461875231-R01C01.russian-genome	0.00827311	0.00364985	Chechens
4461875231-R01C02	4461875231-R01C02.russian-genome	0.00837788	0.00327877	Chechens
4461875232-R01C01	4461875232-R01C01.russian-genome	0.00795554	0.00402329	Circassians
4461875232-R01C02	4461875232-R01C02.russian-genome	0.00780545	0.00453458	Circassians
4461875232-R02C01	4461875232-R02C01.russian-genome	0.00775378	0.00280428	Circassians
4461875232-R02C02	4461875232-R02C02.russian-genome	0.00733351	0.0038196	Circassians
4461875240-R01C01	4461875240-R01C01.russian-genome	0.00612258	0.00158618	Circassians
4461875240-R01C02	4461875240-R01C02.russian-genome	0.00659329	0.00195704	Circassians
4461875240-R02C01	4461875240-R02C01.russian-genome	0.00652892	0.00195658	Circassians
4461875240-R02C02	4461875240-R02C02.russian-genome	0.00668571	0.00258721	Circassians
4461875247-R01C01	4461875247-R01C01.russian-genome	0.00807364	0.00437979	Circassians
4461875247-R01C02	4461875247-R01C02.russian-genome	0.00750773	0.00343068	Circassians
4461875247-R02C01	4461875247-R02C01.russian-genome	0.00719202	0.00212877	Circassians
4461875247-R02C02	4461875247-R02C02.russian-genome	0.00772774	0.00396214	Circassians
4461875250-R01C01	4461875250-R01C01.russian-genome	0.00585339	0.00125032	Circassians
4461875250-R01C02	4461875250-R01C02.russian-genome	0.00684592	0.00218815	Circassians
4461875250-R02C01	4461875250-R02C01.russian-genome	0.00697484	0.00185947	Circassians
4461875250-R02C02	4461875250-R02C02.russian-genome	0.00720823	0.00260623	Circassians
4461875261-R01C01	4461875261-R01C01.russian-genome	0.00809988	0.00373172	Circassians
4461875261-R01C02	4461875261-R01C02.russian-genome	0.00791041	0.00424357	Circassians
4461875261-R02C01	4461875261-R02C01.russian-genome	0.00764916	0.0043222	Circassians
4461875261-R02C02	4461875261-R02C02.russian-genome	0.00647705	0.000145119	Circassians
4461875262-R01C01	4461875262-R01C01.russian-genome	0.00834088	0.00443426	Circassians
4461875262-R01C02	4461875262-R01C02.russian-genome	0.00728848	0.00371884	Circassians
4461875262-R02C01	4461875262-R02C01.russian-genome	0.00682024	0.0019194	Circassians
4461875262-R02C02	4461875262-R02C02.russian-genome	0.0073734	0.00360138	Circassians
4461875263-R01C02	4461875263-R01C02.russian-genome	0.0069543	0.00285003	Circassians
4461875263-R02C02	4461875263-R02C02.russian-genome	0.00731947	0.0037956	Circassians
4461875269-R01C01	4461875269-R01C01.russian-genome	0.0082368	0.00379281	Circassians
4461875269-R01C02	4461875269-R01C02.russian-genome	0.00684265	0.00400531	Circassians
4461875269-R02C01	4461875269-R02C01.russian-genome	0.00825789	0.00442327	Circassians
4461875276-R01C01	4461875276-R01C01.russian-genome	0.00801308	0.00454773	Circassians
4461875276-R01C02	4461875276-R01C02.russian-genome	0.00738183	0.0039388	Circassians
4461875276-R02C01	4461875276-R02C01.russian-genome	0.00717129	0.0031209	Circassians
4461875276-R02C02	4461875276-R02C02.russian-genome	0.00702246	0.00250131	Circassians
4461875278-R01C01	4461875278-R01C01.russian-genome	0.0075471	0.00347962	Circassians
4461875278-R01C02	4461875278-R01C02.russian-genome	0.00718	0.00309687	Circassians
4461875278-R02C02	4461875278-R02C02.russian-genome	0.00769459	0.00307906	Circassians
4461875297-R01C01	4461875297-R01C01.russian-genome	-0.00799231	-0.01995	Kyrgyz
4461875297-R01C02	4461875297-R01C02.russian-genome	-0.00943967	-0.0232022	Kyrgyz
4461875297-R02C01	4461875297-R02C01.russian-genome	-0.00832527	-0.0207041	Kyrgyz
4461875297-R02C02	4461875297-R02C02.russian-genome	-0.00913025	-0.0224097	Kyrgyz
4461875300-R01C01	4461875300-R01C01.russian-genome	0.00729726	0.00306646	Circassians
4461875300-R02C01	4461875300-R02C01.russian-genome	0.00744945	0.00391284	Circassians
4461875300-R02C02	4461875300-R02C02.russian-genome	0.00769607	0.00368974	Circassians
4461875301-R01C01	4461875301-R01C01.russian-genome	-0.00683742	-0.0191773	Kyrgyz
4461875301-R02C01	4461875301-R02C01.russian-genome	-0.00817132	-0.0198534	Kyrgyz
4461875301-R02C02	4461875301-R02C02.russian-genome	-0.00557192	-0.0172809	Kyrgyz
4461875303-R01C01	4461875303-R01C01.russian-genome	0.00623694	0.00155904	Circassians
4461875303-R01C02	4461875303-R01C02.russian-genome	0.00689689	0.00257312	Circassians
4461875303-R02C01	4461875303-R02C01.russian-genome	0.00645404	0.00257307	Circassians
4461875303-R02C02	4461875303-R02C02.russian-genome	0.00654881	0.00239134	Circassians
4461875306-R01C01	4461875306-R01C01.russian-genome	-0.00234372	-0.0132805	Bashkirs
4461875306-R01C02	4461875306-R01C02.russian-genome	-0.00267477	-0.013456	Bashkirs
4461875306-R02C01	4461875306-R02C01.russian-genome	-0.00218399	-0.0134476	Bashkirs
4461875306-R02C02	4461875306-R02C02.russian-genome	-0.0014906	-0.0127513	Bashkirs
4461875307-R01C01	4461875307-R01C01.russian-genome	0.00669602	0.00214074	Circassians
4461875307-R01C02	4461875307-R01C02.russian-genome	0.00676369	0.00164524	Circassians
4461875307-R02C01	4461875307-R02C01.russian-genome	0.00678257	0.00259554	Circassians
4461875308-R01C01	4461875308-R01C01.russian-genome	0.00631411	0.00178377	Circassians
4461875308-R01C02	4461875308-R01C02.russian-genome	0.00642757	0.00210245	Circassians
4461875308-R02C01	4461875308-R02C01.russian-genome	0.00635761	0.00165922	Circassians
4461875308-R02C02	4461875308-R02C02.russian-genome	0.00620123	0.002083	Circassians
4461875312-R01C01	4461875312-R01C01.russian-genome	-0.00173852	-0.0126107	Bashkirs
4461875312-R01C02	4461875312-R01C02.russian-genome	-0.00134381	-0.0120573	Bashkirs
4461875312-R02C01	4461875312-R02C01.russian-genome	-0.00269097	-0.0143882	Bashkirs
4461875312-R02C02	4461875312-R02C02.russian-genome	-0.000590685	-0.0113894	Bashkirs
4461875314-R01C01	4461875314-R01C01.russian-genome	-0.00106158	-0.0119241	Bashkirs
4461875314-R01C02	4461875314-R01C02.russian-genome	-0.0015329	-0.0119392	Bashkirs
4461875314-R02C01	4461875314-R02C01.russian-genome	-0.00173259	-0.0132736	Bashkirs
4461875314-R02C02	4461875314-R02C02.russian-genome	-0.00152526	-0.0131003	Bashkirs
4461875325-R01C01	4461875325-R01C01.russian-genome	0.00664102	0.00223299	Circassians
4461875325-R01C02	4461875325-R01C02.russian-genome	0.00649982	0.00193853	Circassians
4461875325-R02C01	4461875325-R02C01.russian-genome	0.00656629	0.00284884	Circassians
4461875325-R02C02	4461875325-R02C02.russian-genome	0.00642189	0.00136596	Circassians
4461875326-R01C01	4461875326-R01C01.russian-genome	0.00657619	0.0018976	Circassians
4461875326-R01C02	4461875326-R01C02.russian-genome	0.00677953	0.00212304	Circassians
4461875326-R02C01	4461875326-R02C01.russian-genome	0.00680773	0.00255655	Circassians
4461875326-R02C02	4461875326-R02C02.russian-genome	0.00718253	0.00282468	Circassians
4461875329-R01C01	4461875329-R01C01.russian-genome	0.00629799	0.00199366	Circassians
4461875329-R01C02	4461875329-R01C02.russian-genome	0.00715647	0.00294478	Circassians
4461875329-R02C01	4461875329-R02C01.russian-genome	0.00642221	0.00136006	Circassians
4461875329-R02C02	4461875329-R02C02.russian-genome	0.00579378	0.00115846	Circassians
4461875330-R01C01	4461875330-R01C01.russian-genome	0.00704605	0.00220904	Circassians
4461875330-R01C02	4461875330-R01C02.russian-genome	0.0060831	0.00200033	Circassians
4461875330-R02C01	4461875330-R02C01.russian-genome	0.00744291	0.00269147	Circassians
4461875330-R02C02	4461875330-R02C02.russian-genome	0.00688034	0.00233104	Circassians
4461875340-R01C01	4461875340-R01C01.russian-genome	0.0082833	0.00571659	Georgians
4461875340-R01C02	4461875340-R01C02.russian-genome	0.00839855	0.00672998	Georgians
4461875340-R02C01	4461875340-R02C01.russian-genome	0.00810252	0.00594399	Georgians
4461875340-R02C02	4461875340-R02C02.russian-genome	0.00816292	0.00557114	Georgians
4461875341-R01C01	4461875341-R01C01.russian-genome	0.00838605	0.00543234	Georgians
4461875341-R01C02	4461875341-R01C02.russian-genome	0.00809528	0.00566415	Georgians
4461875341-R02C01	4461875341-R02C01.russian-genome	0.0078861	0.00519569	Georgians
4461875341-R02C02	4461875341-R02C02.russian-genome	0.00809539	0.00589879	Georgians
4461875345-R01C01	4461875345-R01C01.russian-genome	0.00779871	0.00562765	Georgians
4461875345-R01C02	4461875345-R01C02.russian-genome	0.00828975	0.0062177	Georgians
4461875345-R02C01	4461875345-R02C01.russian-genome	0.00824886	0.00573047	Georgians
4461875345-R02C02	4461875345-R02C02.russian-genome	0.00867393	0.00589746	Georgians
4461875346-R01C01	4461875346-R01C01.russian-genome	0.00841374	0.00624265	Georgians
4461875346-R01C02	4461875346-R01C02.russian-genome	0.00835485	0.00627075	Georgians
4461875346-R02C01	4461875346-R02C01.russian-genome	0.00815962	0.00571118	Georgians
4461875346-R02C02	4461875346-R02C02.russian-genome	0.00823698	0.00594814	Georgians
4461875347-R01C01	4461875347-R01C01.russian-genome	0.00837403	0.00609395	Georgians
4461875347-R01C02	4461875347-R01C02.russian-genome	0.00850801	0.00626698	Georgians
4461875347-R02C01	4461875347-R02C01.russian-genome	0.00835392	0.00662954	Georgians
4461875347-R02C02	4461875347-R02C02.russian-genome	0.00837618	0.00604969	Georgians
4461875357-R01C01	4461875357-R01C01.russian-genome	0.00816408	0.00634225	Georgians
4461875357-R01C02	4461875357-R01C02.russian-genome	0.00811077	0.00621417	Georgians
4461875357-R02C01	4461875357-R02C01.russian-genome	0.00878875	0.00641039	Georgians
4461875357-R02C02	4461875357-R02C02.russian-genome	0.00859463	0.00603257	Georgians
4461875358-R01C01	4461875358-R01C01.russian-genome	0.00829779	0.00608688	Georgians
4461875358-R01C02	4461875358-R01C02.russian-genome	0.00821557	0.00667478	Georgians
4461875358-R02C01	4461875358-R02C01.russian-genome	0.00657289	0.00164314	Georgians
4461875358-R02C02	4461875358-R02C02.russian-genome	0.00781043	0.00542632	Georgians
4461875363-R01C01	4461875363-R01C01.russian-genome	0.00841661	0.00578293	Georgians
4461875363-R01C02	4461875363-R01C02.russian-genome	0.00825899	0.00551434	Georgians
4461875363-R02C01	4461875363-R02C01.russian-genome	0.00836545	0.00675556	Georgians
4461875363-R02C02	4461875363-R02C02.russian-genome	0.00595521	0.000994236	Georgians
4461875369-R01C01	4461875369-R01C01.russian-genome	0.0061241	0.00100371	Georgians
4461875369-R01C02	4461875369-R01C02.russian-genome	0.00818388	0.00541551	Georgians
4461875369-R02C01	4461875369-R02C01.russian-genome	0.00797867	0.00618276	Georgians
4461875369-R02C02	4461875369-R02C02.russian-genome	0.00834168	0.00664899	Georgians
4461875424-R01C01	4461875424-R01C01.russian-genome	-0.00932877	-0.0218156	Kyrgyz
4461875424-R01C02	4461875424-R01C02.russian-genome	-0.0087916	-0.0209086	Kyrgyz
4461875424-R02C02	4461875424-R02C02.russian-genome	-0.0096551	-0.0226774	Kyrgyz
4461875461-R01C01	4461875461-R01C01.russian-genome	-0.010728	-0.0246207	Kyrgyz
4461875461-R01C02	4461875461-R01C02.russian-genome	-0.0100609	-0.0231249	Kyrgyz
4461875461-R02C01	4461875461-R02C01.russian-genome	-0.00917906	-0.0217831	Kyrgyz
4461875461-R02C02	4461875461-R02C02.russian-genome	-0.00847512	-0.0205277	Kyrgyz
4461875471-R01C02	4461875471-R01C02.russian-genome	0.00779582	-0.000737667	Mordvins
4461875471-R02C02	4461875471-R02C02.russian-genome	0.00792595	0.000148365	Mordvins
4461875490-R01C01	4461875490-R01C01.russian-genome	0.00758398	-0.00102416	Mordvins
4461875490-R01C02	4461875490-R01C02.russian-genome	0.0080886	0.000359688	Mordvins
4461875490-R02C01	4461875490-R02C01.russian-genome	0.00791391	0.000448146	Mordvins
4461875490-R02C02	4461875490-R02C02.russian-genome	0.00815775	0.00144352	Mordvins
4461875491-R01C01	4461875491-R01C01.russian-genome	0.00893203	0.00116628	Mordvins
4461875491-R01C02	4461875491-R01C02.russian-genome	0.00813565	0.000710532	Mordvins
4461875491-R02C01	4461875491-R02C01.russian-genome	0.00809324	0.000750748	Mordvins
4461875491-R02C02	4461875491-R02C02.russian-genome	0.00746008	0.00215403	Mordvins
4461875492-R01C02	4461875492-R01C02.russian-genome	0.00767262	0.000261819	Mordvins
4461875492-R02C01	4461875492-R02C01.russian-genome	0.00760402	-0.000595377	Mordvins
4461875492-R02C02	4461875492-R02C02.russian-genome	0.00751529	0.000331745	Mordvins
4461875493-R01C01	4461875493-R01C01.russian-genome	0.00798489	0.000816973	Mordvins
4461875493-R01C02	4461875493-R01C02.russian-genome	0.00788583	-7.56845e-05	Mordvins
4461875493-R02C01	4461875493-R02C01.russian-genome	0.00874868	0.00122823	Mordvins
4461875493-R02C02	4461875493-R02C02.russian-genome	0.00744367	-0.000251267	Mordvins
4461875495-R01C01	4461875495-R01C01.russian-genome	0.00790715	0.000234238	Mordvins
4461875495-R01C02	4461875495-R01C02.russian-genome	0.00821062	0.00029358	Mordvins
4461875495-R02C01	4461875495-R02C01.russian-genome	0.00766266	6.55914e-05	Mordvins
4461875495-R02C02	4461875495-R02C02.russian-genome	0.00733301	0.00043319	Mordvins
4461875510-R01C01	4461875510-R01C01.russian-genome	0.00774981	-0.00136753	Finns
4461875510-R01C02	4461875510-R01C02.russian-genome	0.00920418	0.00220049	Finns
4461875510-R02C01	4461875510-R02C01.russian-genome	0.00798998	0.000707587	Finns
4461875511-R01C02	4461875511-R01C02.russian-genome	0.0100265	0.00314696	Belarusians
4461875511-R02C02	4461875511-R02C02.russian-genome	0.00993873	0.00376723	Belarusians
4461875513-R01C02	4461875513-R01C02.russian-genome	0.00770667	-0.000101074	Finns
4461875513-R02C02	4461875513-R02C02.russian-genome	0.00748533	-0.00123602	Finns
4461875516-R01C01	4461875516-R01C01.russian-genome	0.010429	0.00376301	Belarusians
4461875516-R01C02	4461875516-R01C02.russian-genome	0.010067	0.00313348	Belarusians
4461875516-R02C01	4461875516-R02C01.russian-genome	0.010279	0.00349669	Belarusians
4461875516-R02C02	4461875516-R02C02.russian-genome	0.00978185	0.00366232	Belarusians
4461875520-R01C01	4461875520-R01C01.russian-genome	0.00996663	0.00369769	Belarusians
