ID POP
Dolgan8_Dolgan8.saqqaq Siberia
ket1_ket1.saqqaq Siberia
ket2_ket2.saqqaq Siberia
NA13603_NA13603.lazaridis-2014 Siberia
NA13604_NA13604.lazaridis-2014 Siberia
NA13602_NA13602.lazaridis-2014 Siberia
NA13606_NA13606.lazaridis-2014 Siberia
4481622749-R01C01_4481622749-R01C01.russian-genome Siberia
NA13605_NA13605.lazaridis-2014 Siberia
Shor_293.inner-eurasia Siberia
nenets9_nenets9.turkic Siberia
nenets5_nenets5.turkic Siberia
nenets4_nenets4.turkic Siberia
4481622749-R01C02_4481622749-R01C02.russian-genome Siberia
nenets2_nenets2.turkic Siberia
nenets14_nenets14.turkic Siberia
nenets13_nenets13.turkic Siberia
nenets11_nenets11.turkic Siberia
nenets10_nenets10.turkic Siberia
nenets1_nenets1.turkic Siberia
Shor_292.inner-eurasia Siberia
nenets15_nenets15.turkic Siberia
4481622749-R02C01_4481622749-R02C01.russian-genome Siberia
nganassanDu90-1m_nganassanDu90-1m.turkic Siberia
4481622750-R01C01_4481622750-R01C01.russian-genome Siberia
4481622750-R02C01_4481622750-R02C01.russian-genome Siberia
4481622750-R02C02_4481622750-R02C02.russian-genome Siberia
nganassanVo32-1m_nganassanVo32-1m.turkic Siberia
Tuba22_Tuba22.lazaridis-2014 Siberia
Tuba23_Tuba23.lazaridis-2014 Siberia
Tuba24_Tuba24.lazaridis-2014 Siberia
4481622749-R02C02_4481622749-R02C02.russian-genome Siberia
Slovakia411_Slovakia411.slavic Slovaks
Slovakia77_Slovakia77.slavic Slovaks
Slovakia235_Slovakia235.slavic Slovaks
Slovakia425_Slovakia425.slavic Slovaks
Slovakia150_Slovakia150.slavic Slovaks
Slovakia233_Slovakia233.slavic Slovaks
Slovakia256_Slovakia256.slavic Slovaks
Slovakia429_Slovakia429.slavic Slovaks
Slovakia222_Slovakia222.slavic Slovaks
Slovakia118_Slovakia118.slavic Slovaks
Slovakia94_Slovakia94.slavic Slovaks
Slovakia218_Slovakia218.slavic Slovaks
Slovakia96_Slovakia96.slavic Slovaks
Slovakia85_Slovakia85.slavic Slovaks
Slovakia474_Slovakia474.slavic Slovaks
Slovenian241_Slovenian241.slavic Slovenes
Slovenian275_Slovenian275.slavic Slovenes
Slovenian-8_Slovenian-8.slavic Slovenes
Slovenian-14_Slovenian-14.slavic Slovenes
Slovenian184_Slovenian184.slavic Slovenes
Slovenian237_Slovenian237.slavic Slovenes
Slovenian188_Slovenian188.slavic Slovenes
Slovenian271_Slovenian271.slavic Slovenes
Slovenian172_Slovenian172.slavic Slovenes
Slovenian321_Slovenian321.slavic Slovenes
Slovenian137_Slovenian137.slavic Slovenes
Slovenian90_Slovenian90.slavic Slovenes
Slovenian147_Slovenian147.slavic Slovenes
Slovenian136_Slovenian136.slavic Slovenes
Slovenian299_Slovenian299.slavic Slovenes
Cyprus3_Cyprus3.jew South-Europe
Cyprus4_Cyprus4.jew South-Europe
Cyprus2_Cyprus2.jew South-Europe
Cyprus5_Cyprus5.jew South-Europe
Cyprus11_Cyprus11.jew South-Europe
Cyprus10_Cyprus10.jew South-Europe
Cyprus1_Cyprus1.jew South-Europe
Cyprus6_Cyprus6.jew South-Europe
Cyprus12_Cyprus12.jew South-Europe
Cyprus8_Cyprus8.jew South-Europe
Cyprus7_Cyprus7.jew South-Europe
Cyprus13AJ19_Cyprus13AJ19.lazaridis-2014 South-Europe
CYP5_CYP5.lazaridis-2014 South-Europe
Cyprus9_Cyprus9.jew South-Europe
Cyprus21AJ19_Cyprus21AJ19.lazaridis-2014 South-Europe
Cyprus22AJ19_Cyprus22AJ19.lazaridis-2014 South-Europe
CYP2_CYP2.lazaridis-2014 South-Europe
CYP19_CYP19.lazaridis-2014 South-Europe
Cyprus2AJ19_Cyprus2AJ19.lazaridis-2014 South-Europe
Cyprus24AJ19_Cyprus24AJ19.lazaridis-2014 South-Europe
HG01770_HG01770.lazaridis-2014 Spaniards
HG01619_HG01619.lazaridis-2014 Spaniards
HG01679_HG01679.lazaridis-2014 Spaniards
HG01513_HG01513.lazaridis-2014 Spaniards
HG01620_HG01620.lazaridis-2014 Spaniards
HG01623_HG01623.lazaridis-2014 Spaniards
HG01624_HG01624.lazaridis-2014 Spaniards
HG01680_HG01680.lazaridis-2014 Spaniards
HG01673_HG01673.lazaridis-2014 Spaniards
HG01530_HG01530.lazaridis-2014 Spaniards
HG01528_HG01528.lazaridis-2014 Spaniards
HG01527_HG01527.lazaridis-2014 Spaniards
HG01510_HG01510.lazaridis-2014 Spaniards
HG01509_HG01509.lazaridis-2014 Spaniards
HG01695_HG01695.lazaridis-2014 Spaniards
HG01694_HG01694.lazaridis-2014 Spaniards
HG01512_HG01512.lazaridis-2014 Spaniards
HG01675_HG01675.lazaridis-2014 Spaniards
HG01747_HG01747.lazaridis-2014 Spaniards
HG01678_HG01678.lazaridis-2014 Spaniards
HGDP00706_HGDP00706.hgdp Spaniards
HGDP00705_HGDP00705.hgdp Spaniards
HG01515_HG01515.lazaridis-2014 Spaniards
HG01516_HG01516.lazaridis-2014 Spaniards
HGDP00704_HGDP00704.hgdp Spaniards
HGDP00703_HGDP00703.hgdp Spaniards
HGDP00702_HGDP00702.hgdp Spaniards
HG01507_HG01507.lazaridis-2014 Spaniards
HG01518_HG01518.lazaridis-2014 Spaniards
HG01617_HG01617.lazaridis-2014 Spaniards
HG01618_HG01618.lazaridis-2014 Spaniards
HG01697_HG01697.lazaridis-2014 Spaniards
HG01699_HG01699.lazaridis-2014 Spaniards
HG01700_HG01700.lazaridis-2014 Spaniards
HG01702_HG01702.lazaridis-2014 Spaniards
HG01746_HG01746.lazaridis-2014 Spaniards
HG01524_HG01524.lazaridis-2014 Spaniards
HG01506_HG01506.lazaridis-2014 Spaniards
HG01504_HG01504.lazaridis-2014 Spaniards
HG01503_HG01503.lazaridis-2014 Spaniards
HG01682_HG01682.lazaridis-2014 Spaniards
HG01684_HG01684.lazaridis-2014 Spaniards
HGDP00970_HGDP00970.hgdp Spaniards
HG02238_HG02238.lazaridis-2014 Spaniards
HG01686_HG01686.lazaridis-2014 Spaniards
HG01704_HG01704.lazaridis-2014 Spaniards
HG01705_HG01705.lazaridis-2014 Spaniards
HG01707_HG01707.lazaridis-2014 Spaniards
HGDP00827_HGDP00827.hgdp Spaniards
HGDP00793_HGDP00793.hgdp Spaniards
HGDP00792_HGDP00792.hgdp Spaniards
HGDP00710_HGDP00710.hgdp Spaniards
HGDP00709_HGDP00709.hgdp Spaniards
HGDP00708_HGDP00708.hgdp Spaniards
HGDP00707_HGDP00707.hgdp Spaniards
HG01500_HG01500.lazaridis-2014 Spaniards
HG01501_HG01501.lazaridis-2014 Spaniards
HG01676_HG01676.lazaridis-2014 Spaniards
HG01685_HG01685.lazaridis-2014 Spaniards
HG01405_HG01405.1kg Spaniards
HG01486_HG01486.1kg Spaniards
HG01705_HG01705.1kg Spaniards
HG01707_HG01707.1kg Spaniards
HG01708_HG01708.1kg Spaniards
HG01709_HG01709.1kg Spaniards
HG01710_HG01710.1kg Spaniards
HG01746_HG01746.1kg Spaniards
HG01747_HG01747.1kg Spaniards
HG01756_HG01756.1kg Spaniards
HG01757_HG01757.1kg Spaniards
HG01761_HG01761.1kg Spaniards
HG01762_HG01762.1kg Spaniards
HG01765_HG01765.1kg Spaniards
HG01766_HG01766.1kg Spaniards
HG01767_HG01767.1kg Spaniards
HG01768_HG01768.1kg Spaniards
HG01770_HG01770.1kg Spaniards
HG01771_HG01771.1kg Spaniards
HG01773_HG01773.1kg Spaniards
HG01775_HG01775.1kg Spaniards
HG01776_HG01776.1kg Spaniards
HG01777_HG01777.1kg Spaniards
HG01704_HG01704.1kg Spaniards
HG01702_HG01702.1kg Spaniards
HG01700_HG01700.1kg Spaniards
HG01699_HG01699.1kg Spaniards
HG01626_HG01626.1kg Spaniards
HG01628_HG01628.1kg Spaniards
HG01630_HG01630.1kg Spaniards
HG01631_HG01631.1kg Spaniards
HG01632_HG01632.1kg Spaniards
HG01668_HG01668.1kg Spaniards
HG01669_HG01669.1kg Spaniards
HG01670_HG01670.1kg Spaniards
HG01672_HG01672.1kg Spaniards
HG01673_HG01673.1kg Spaniards
HG01779_HG01779.1kg Spaniards
HG01675_HG01675.1kg Spaniards
HG01678_HG01678.1kg Spaniards
HG01679_HG01679.1kg Spaniards
HG01680_HG01680.1kg Spaniards
HG01682_HG01682.1kg Spaniards
HG01684_HG01684.1kg Spaniards
HG01685_HG01685.1kg Spaniards
HG01686_HG01686.1kg Spaniards
HG01694_HG01694.1kg Spaniards
HG01695_HG01695.1kg Spaniards
HG01697_HG01697.1kg Spaniards
HG01676_HG01676.1kg Spaniards
HG01781_HG01781.1kg Spaniards
HG01783_HG01783.1kg Spaniards
HG01784_HG01784.1kg Spaniards
HG00737_HG00737.1kg Spaniards
HG00739_HG00739.1kg Spaniards
HG00740_HG00740.1kg Spaniards
HG00742_HG00742.1kg Spaniards
HG00743_HG00743.1kg Spaniards
HG01047_HG01047.1kg Spaniards
HG01048_HG01048.1kg Spaniards
HG01049_HG01049.1kg Spaniards
HG01051_HG01051.1kg Spaniards
HG01052_HG01052.1kg Spaniards
HG00736_HG00736.1kg Spaniards
HG01054_HG01054.1kg Spaniards
HG01058_HG01058.1kg Spaniards
HG01060_HG01060.1kg Spaniards
HG01061_HG01061.1kg Spaniards
HG01063_HG01063.1kg Spaniards
HG01064_HG01064.1kg Spaniards
HG01066_HG01066.1kg Spaniards
HG01067_HG01067.1kg Spaniards
HG01069_HG01069.1kg Spaniards
HG01070_HG01070.1kg Spaniards
HG01072_HG01072.1kg Spaniards
HG01055_HG01055.1kg Spaniards
HG01625_HG01625.1kg Spaniards
HG00734_HG00734.1kg Spaniards
HG00731_HG00731.1kg Spaniards
HG01785_HG01785.1kg Spaniards
HG01786_HG01786.1kg Spaniards
HG02219_HG02219.1kg Spaniards
HG02220_HG02220.1kg Spaniards
HG02221_HG02221.1kg Spaniards
HG02223_HG02223.1kg Spaniards
HG02224_HG02224.1kg Spaniards
HG02230_HG02230.1kg Spaniards
HG02231_HG02231.1kg Spaniards
HG02232_HG02232.1kg Spaniards
HG00732_HG00732.1kg Spaniards
HG01353_HG01353.1kg Spaniards
HG02235_HG02235.1kg Spaniards
HG02236_HG02236.1kg Spaniards
HG02238_HG02238.1kg Spaniards
HG00551_HG00551.1kg Spaniards
HG00553_HG00553.1kg Spaniards
HG00554_HG00554.1kg Spaniards
HG00637_HG00637.1kg Spaniards
HG00638_HG00638.1kg Spaniards
HG00640_HG00640.1kg Spaniards
HG00641_HG00641.1kg Spaniards
HG02233_HG02233.1kg Spaniards
HG01624_HG01624.1kg Spaniards
HG01623_HG01623.1kg Spaniards
HG01620_HG01620.1kg Spaniards
HG01474_HG01474.1kg Spaniards
HG01479_HG01479.1kg Spaniards
HG01485_HG01485.1kg Spaniards
HG01488_HG01488.1kg Spaniards
HG01489_HG01489.1kg Spaniards
HG01491_HG01491.1kg Spaniards
HG01492_HG01492.1kg Spaniards
HG01494_HG01494.1kg Spaniards
HG01495_HG01495.1kg Spaniards
HG01497_HG01497.1kg Spaniards
HG01468_HG01468.1kg Spaniards
HG01498_HG01498.1kg Spaniards
HG01551_HG01551.1kg Spaniards
HG01556_HG01556.1kg Spaniards
Spain9_Spain9.jew Spaniards
Spain8_Spain8.jew Spaniards
Spain6_Spain6.jew Spaniards
Spain5_Spain5.jew Spaniards
Spain4_Spain4.jew Spaniards
Spain3_Spain3.jew Spaniards
Spain2_Spain2.jew Spaniards
Spain13_Spain13.jew Spaniards
HG01550_HG01550.1kg Spaniards
Spain12_Spain12.jew Spaniards
HG01465_HG01465.1kg Spaniards
HG01462_HG01462.1kg Spaniards
HG01374_HG01374.1kg Spaniards
HG01375_HG01375.1kg Spaniards
HG01377_HG01377.1kg Spaniards
HG01378_HG01378.1kg Spaniards
HG01383_HG01383.1kg Spaniards
HG01384_HG01384.1kg Spaniards
HG01389_HG01389.1kg Spaniards
HG01390_HG01390.1kg Spaniards
HG01431_HG01431.1kg Spaniards
HG01432_HG01432.1kg Spaniards
HG01464_HG01464.1kg Spaniards
HG01435_HG01435.1kg Spaniards
HG01438_HG01438.1kg Spaniards
HG01440_HG01440.1kg Spaniards
HG01441_HG01441.1kg Spaniards
HG01443_HG01443.1kg Spaniards
HG01444_HG01444.1kg Spaniards
HG01447_HG01447.1kg Spaniards
HG01455_HG01455.1kg Spaniards
HG01456_HG01456.1kg Spaniards
HG01459_HG01459.1kg Spaniards
HG01461_HG01461.1kg Spaniards
HG01437_HG01437.1kg Spaniards
HG01073_HG01073.1kg Spaniards
Spain11_Spain11.jew Spaniards
Spain1_Spain1.jew Spaniards
HG01522_HG01522.1kg Spaniards
HG01524_HG01524.1kg Spaniards
HG01525_HG01525.1kg Spaniards
HG01527_HG01527.1kg Spaniards
HG01528_HG01528.1kg Spaniards
HG01530_HG01530.1kg Spaniards
HG01531_HG01531.1kg Spaniards
HG01536_HG01536.1kg Spaniards
HG01537_HG01537.1kg Spaniards
HG01602_HG01602.1kg Spaniards
HG01521_HG01521.1kg Spaniards
HG01603_HG01603.1kg Spaniards
HG01606_HG01606.1kg Spaniards
HG01607_HG01607.1kg Spaniards
HG01608_HG01608.1kg Spaniards
HG01610_HG01610.1kg Spaniards
HG01612_HG01612.1kg Spaniards
HG01613_HG01613.1kg Spaniards
HG01615_HG01615.1kg Spaniards
HG01617_HG01617.1kg Spaniards
HG01618_HG01618.1kg Spaniards
HG01619_HG01619.1kg Spaniards
HG01605_HG01605.1kg Spaniards
Spain10_Spain10.jew Spaniards
HG01519_HG01519.1kg Spaniards
HG01516_HG01516.1kg Spaniards
HG01372_HG01372.1kg Spaniards
HG01369_HG01369.1kg Spaniards
HG01366_HG01366.1kg Spaniards
HG01365_HG01365.1kg Spaniards
HG01363_HG01363.1kg Spaniards
HG01362_HG01362.1kg Spaniards
HG01360_HG01360.1kg Spaniards
HG01359_HG01359.1kg Spaniards
HG01357_HG01357.1kg Spaniards
HG01356_HG01356.1kg Spaniards
HG01518_HG01518.1kg Spaniards
HG01354_HG01354.1kg Spaniards
HG01501_HG01501.1kg Spaniards
HG01503_HG01503.1kg Spaniards
HG01504_HG01504.1kg Spaniards
HG01506_HG01506.1kg Spaniards
HG01507_HG01507.1kg Spaniards
HG01509_HG01509.1kg Spaniards
HG01510_HG01510.1kg Spaniards
HG01512_HG01512.1kg Spaniards
HG01513_HG01513.1kg Spaniards
HG01515_HG01515.1kg Spaniards
HG01500_HG01500.1kg Spaniards
HG01075_HG01075.1kg Spaniards
HG02239_HG02239.1kg Spaniards
HG01351_HG01351.1kg Spaniards
HG01414_HG01414.1kg Spaniards
HG01413_HG01413.1kg Spaniards
HG01412_HG01412.1kg Spaniards
HG01403_HG01403.1kg Spaniards
HG01402_HG01402.1kg Spaniards
HG01398_HG01398.1kg Spaniards
HG01396_HG01396.1kg Spaniards
HG01395_HG01395.1kg Spaniards
HG01393_HG01393.1kg Spaniards
HG01392_HG01392.1kg Spaniards
HG01326_HG01326.1kg Spaniards
HG01325_HG01325.1kg Spaniards
HG01323_HG01323.1kg Spaniards
HG01280_HG01280.1kg Spaniards
HG01312_HG01312.1kg Spaniards
HG01308_HG01308.1kg Spaniards
HG01305_HG01305.1kg Spaniards
HG01303_HG01303.1kg Spaniards
HG01302_HG01302.1kg Spaniards
HG01286_HG01286.1kg Spaniards
HG01248_HG01248.1kg Spaniards
HG01247_HG01247.1kg Spaniards
HG01242_HG01242.1kg Spaniards
HG01241_HG01241.1kg Spaniards
HG01205_HG01205.1kg Spaniards
HG01204_HG01204.1kg Spaniards
HG01200_HG01200.1kg Spaniards
HG01198_HG01198.1kg Spaniards
HG01311_HG01311.1kg Spaniards
HG01197_HG01197.1kg Spaniards
HG01277_HG01277.1kg Spaniards
HG01272_HG01272.1kg Spaniards
HG01112_HG01112.1kg Spaniards
HG01113_HG01113.1kg Spaniards
HG01119_HG01119.1kg Spaniards
HG01077_HG01077.1kg Spaniards
HG01122_HG01122.1kg Spaniards
HG01124_HG01124.1kg Spaniards
HG01125_HG01125.1kg Spaniards
HG01130_HG01130.1kg Spaniards
HG01131_HG01131.1kg Spaniards
HG01133_HG01133.1kg Spaniards
HG01134_HG01134.1kg Spaniards
HG01136_HG01136.1kg Spaniards
HG01137_HG01137.1kg Spaniards
HG01275_HG01275.1kg Spaniards
HG01139_HG01139.1kg Spaniards
HG01142_HG01142.1kg Spaniards
HG01148_HG01148.1kg Spaniards
HG01149_HG01149.1kg Spaniards
HG01250_HG01250.1kg Spaniards
HG01251_HG01251.1kg Spaniards
HG01253_HG01253.1kg Spaniards
HG01254_HG01254.1kg Spaniards
HG01256_HG01256.1kg Spaniards
HG01257_HG01257.1kg Spaniards
HG01259_HG01259.1kg Spaniards
HG01260_HG01260.1kg Spaniards
HG01269_HG01269.1kg Spaniards
HG01271_HG01271.1kg Spaniards
HG01140_HG01140.1kg Spaniards
HG01191_HG01191.1kg Spaniards
HG01121_HG01121.1kg Spaniards
HG01188_HG01188.1kg Spaniards
HG01345_HG01345.1kg Spaniards
HG01344_HG01344.1kg Spaniards
HG01342_HG01342.1kg Spaniards
HG01341_HG01341.1kg Spaniards
HG01079_HG01079.1kg Spaniards
HG01108_HG01108.1kg Spaniards
HG01107_HG01107.1kg Spaniards
HG01105_HG01105.1kg Spaniards
HG01104_HG01104.1kg Spaniards
HG01102_HG01102.1kg Spaniards
HG01101_HG01101.1kg Spaniards
HG01098_HG01098.1kg Spaniards
HG01097_HG01097.1kg Spaniards
HG01095_HG01095.1kg Spaniards
HG01094_HG01094.1kg Spaniards
HG01092_HG01092.1kg Spaniards
HG01089_HG01089.1kg Spaniards
HG01088_HG01088.1kg Spaniards
HG01086_HG01086.1kg Spaniards
HG01085_HG01085.1kg Spaniards
HG01080_HG01080.1kg Spaniards
HG01082_HG01082.1kg Spaniards
HG01083_HG01083.1kg Spaniards
HG01348_HG01348.1kg Spaniards
HG01284_HG01284.1kg Spaniards
HG01281_HG01281.1kg Spaniards
HG01164_HG01164.1kg Spaniards
HG01168_HG01168.1kg Spaniards
HG01167_HG01167.1kg Spaniards
HG01173_HG01173.1kg Spaniards
HG01162_HG01162.1kg Spaniards
HG01161_HG01161.1kg Spaniards
HG01111_HG01111.1kg Spaniards
HG01110_HG01110.1kg Spaniards
HG01350_HG01350.1kg Spaniards
HG01174_HG01174.1kg Spaniards
HG01176_HG01176.1kg Spaniards
HG01177_HG01177.1kg Spaniards
HG01182_HG01182.1kg Spaniards
HG01190_HG01190.1kg Spaniards
HG01183_HG01183.1kg Spaniards
HG01187_HG01187.1kg Spaniards
HG01170_HG01170.1kg Spaniards
HG01171_HG01171.1kg Spaniards
Sweden1_Sweden1.khazar Swedes
Sweden10_Sweden10.khazar Swedes
Sweden9_Sweden9.khazar Swedes
Sweden8_Sweden8.khazar Swedes
Sweden7_Sweden7.khazar Swedes
Sweden5_Sweden5.khazar Swedes
Sweden4_Sweden4.khazar Swedes
Sweden3_Sweden3.khazar Swedes
Sweden2_Sweden2.khazar Swedes
Sweden6_Sweden6.khazar Swedes
Sweden20_Sweden20.khazar Swedes
Sweden11_Sweden11.khazar Swedes
Sweden12_Sweden12.khazar Swedes
Sweden13_Sweden13.khazar Swedes
Sweden15_Sweden15.khazar Swedes
Sweden16_Sweden16.khazar Swedes
Sweden17_Sweden17.khazar Swedes
Sweden18_Sweden18.khazar Swedes
DAG_160.inner-eurasia Tabasaran
DAG_178.inner-eurasia Tabasaran
DAG_183.inner-eurasia Tabasaran
tabassaran4-1m_tabassaran4-1m.khazar Tabasaran
tabassaran5-1m_tabassaran5-1m.khazar Tabasaran
DAG_124.inner-eurasia Tabasaran
DAG_123.inner-eurasia Tabasaran
DAG_152.inner-eurasia Tabasaran
DAG_090.inner-eurasia Tabasaran
DAG_147.inner-eurasia Tabasaran
DAG_127.inner-eurasia Tabasaran
DAG_122.inner-eurasia Tabasaran
tabassaran17-1m_tabassaran17-1m.khazar Tabasaran
tdj126-shugnan_tdj126-shugnan.lazaridis-2014 Tajiks
tdj979-shugnan_tdj979-shugnan.lazaridis-2014 Tajiks
tdj252-ishkashim_tdj252-ishkashim.lazaridis-2014 Tajiks
tdj255-ishkashim_tdj255-ishkashim.lazaridis-2014 Tajiks
tdj269-ishkashim_tdj269-ishkashim.lazaridis-2014 Tajiks
tdj54-rushan_tdj54-rushan.turkic Tajiks
tdj508-rushan_tdj508-rushan.lazaridis-2014 Tajiks
TJ086-tadjik-pl_TJ086-tadjik-pl.turkic Tajiks
TJ0197-tadjik-yag_TJ0197-tadjik-yag.turkic Tajiks
tdj979-shugnan_tdj979-shugnan.turkic Tajiks
tdj938-ishkashim_tdj938-ishkashim.turkic Tajiks
tdj868-rushan_tdj868-rushan.turkic Tajiks
tdj775-ishkashim_tdj775-ishkashim.turkic Tajiks
TJ1110-tadjik-yag_TJ1110-tadjik-yag.turkic Tajiks
tdj305-shugnan_tdj305-shugnan.lazaridis-2014 Tajiks
TJ1102-yagnobi_TJ1102-yagnobi.turkic Tajiks
tdj126-shugnan_tdj126-shugnan.turkic Tajiks
tdj529-rushan_tdj529-rushan.turkic Tajiks
tdj447-ishkashim_tdj447-ishkashim.turkic Tajiks
tdj430-shugnan_tdj430-shugnan.turkic Tajiks
tdj412-shugnan_tdj412-shugnan.turkic Tajiks
tdj409-shugnan_tdj409-shugnan.turkic Tajiks
tdj305-shugnan_tdj305-shugnan.turkic Tajiks
tdj291-ishkashim_tdj291-ishkashim.turkic Tajiks
tdj277-rushan_tdj277-rushan.turkic Tajiks
tdj275-shugnan_tdj275-shugnan.turkic Tajiks
tdj269-ishkashim_tdj269-ishkashim.turkic Tajiks
tdj262-shugnan_tdj262-shugnan.turkic Tajiks
tdj261-rushan_tdj261-rushan.turkic Tajiks
tdj258-ishkashim_tdj258-ishkashim.turkic Tajiks
tdj255-ishkashim_tdj255-ishkashim.turkic Tajiks
tdj252-ishkashim_tdj252-ishkashim.turkic Tajiks
tdj12-rushan_tdj12-rushan.turkic Tajiks
tdj868-rushan_tdj868-rushan.lazaridis-2014 Tajiks
TJ096-tadjik-pl_TJ096-tadjik-pl.turkic Tajiks
TJ862-ishkasim_TJ862-ishkasim.turkic Tajiks
TJ_0500.inner-eurasia Tajiks
TJ_0495.inner-eurasia Tajiks
TJ_0486.inner-eurasia Tajiks
TJ_0484.inner-eurasia Tajiks
TJ_0155.inner-eurasia Tajiks
TJ_0108.inner-eurasia Tajiks
TJ_0091.inner-eurasia Tajiks
TJ_0517.inner-eurasia Tajiks
TJ_0086.inner-eurasia Tajiks
TJ651-rushanvanch_TJ651-rushanvanch.turkic Tajiks
TJ364-tadjik-pl_TJ364-tadjik-pl.turkic Tajiks
TJ354-tadjik-pl_TJ354-tadjik-pl.turkic Tajiks
TJ250-shugnan_TJ250-shugnan.turkic Tajiks
TJ1176-tadjik-yag_TJ1176-tadjik-yag.turkic Tajiks
TJ1095-tadjik-yag_TJ1095-tadjik-yag.turkic Tajiks
TJ1101-tadjik-yag_TJ1101-tadjik-yag.turkic Tajiks
TJ_0080.inner-eurasia Tajiks
TJ961-ishkashim_TJ961-ishkashim.turkic Tajiks
TJ_0555.inner-eurasia Tajiks
TJ_0574.inner-eurasia Tajiks
TJ855-kirghizPamir_TJ855-kirghizPamir.turkic Tajiks
TJ762-rushanvanch_TJ762-rushanvanch.turkic Tajiks
tdj521-rushan_tdj521-rushan.turkic Tajiks
TJ_1041.inner-eurasia Tajiks
TJ_0573.inner-eurasia Tajiks
TJ_1032.inner-eurasia Tajiks
TJ_0986.inner-eurasia Tajiks
tdj508-rushan_tdj508-rushan.turkic Tajiks
TJ_0982.inner-eurasia Tajiks
TJ_0807.inner-eurasia Tajiks
TJ_0798.inner-eurasia Tajiks
TJ_0796.inner-eurasia Tajiks
TJ_0688.inner-eurasia Tajiks
TJ_0686.inner-eurasia Tajiks
TJ_0984.inner-eurasia Tajiks
STA_116.inner-eurasia Tatars
4459273542-R01C02_4459273542-R01C02.russian-genome Tatars
STA_112.inner-eurasia Tatars
STA_006.inner-eurasia Tatars
4459273542-R02C01_4459273542-R02C01.russian-genome Tatars
STA_120.inner-eurasia Tatars
4459273543-R02C02_4459273543-R02C02.russian-genome Tatars
STA_126.inner-eurasia Tatars
4459273545-R02C01_4459273545-R02C01.russian-genome Tatars
4459273545-R01C02_4459273545-R01C02.russian-genome Tatars
4459273545-R01C01_4459273545-R01C01.russian-genome Tatars
4459273542-R01C01_4459273542-R01C01.russian-genome Tatars
4459273543-R02C01_4459273543-R02C01.russian-genome Tatars
4459273543-R01C02_4459273543-R01C02.russian-genome Tatars
4459273543-R01C01_4459273543-R01C01.russian-genome Tatars
4459273542-R02C02_4459273542-R02C02.russian-genome Tatars
STA_366.inner-eurasia Tatars
STA_362.inner-eurasia Tatars
STA_122.inner-eurasia Tatars
STA_357.inner-eurasia Tatars
STA_306.inner-eurasia Tatars
STA_304.inner-eurasia Tatars
STA_300.inner-eurasia Tatars
STA_297.inner-eurasia Tatars
STA_265.inner-eurasia Tatars
STA_237.inner-eurasia Tatars
STA_212.inner-eurasia Tatars
STA_211.inner-eurasia Tatars
STA_205.inner-eurasia Tatars
STA_128.inner-eurasia Tatars
STA_309.inner-eurasia Tatars
4459273538-R02C02_4459273538-R02C02.russian-genome Tatars
TTR_249.inner-eurasia Tatars
4459273538-R01C02_4459273538-R01C02.russian-genome Tatars
STA_434.inner-eurasia Tatars
TTR_086.inner-eurasia Tatars
TTR_094.inner-eurasia Tatars
TTR_097.inner-eurasia Tatars
TTR_201.inner-eurasia Tatars
TTR_217.inner-eurasia Tatars
TTR_244.inner-eurasia Tatars
TTR_245.inner-eurasia Tatars
TTR_250.inner-eurasia Tatars
TTR_330.inner-eurasia Tatars
TTR_493.inner-eurasia Tatars
TTR_501.inner-eurasia Tatars
TTR_514.inner-eurasia Tatars
TTR_241.inner-eurasia Tatars
4459273538-R02C01_4459273538-R02C01.russian-genome Tatars
TTR_271.inner-eurasia Tatars
TTR_356.inner-eurasia Tatars
TTR_359.inner-eurasia Tatars
TTR_362.inner-eurasia Tatars
TTR_436.inner-eurasia Tatars
TTR_460.inner-eurasia Tatars
TTR_462.inner-eurasia Tatars
TTR_464.inner-eurasia Tatars
STA_003.inner-eurasia Tatars
STA_004.inner-eurasia Tatars
4459273536-R01C01_4459273536-R01C01.russian-genome Tatars
4459273536-R01C02_4459273536-R01C02.russian-genome Tatars
4459273536-R02C01_4459273536-R02C01.russian-genome Tatars
4459273536-R02C02_4459273536-R02C02.russian-genome Tatars
4459273538-R01C01_4459273538-R01C01.russian-genome Tatars
TTR_272.inner-eurasia Tatars
STA_435.inner-eurasia Tatars
tatar0-1m_tatar0-1m.turkic Tatars
tatars1_tatars1.turkic Tatars
tatars11_tatars11.turkic Tatars
tatars12_tatars12.turkic Tatars
tatars13_tatars13.turkic Tatars
tatars14_tatars14.turkic Tatars
tatars15_tatars15.turkic Tatars
tatars16_tatars16.turkic Tatars
4461875850-R01C02_4461875850-R01C02.russian-genome Tatars
4461875850-R02C01_4461875850-R02C01.russian-genome Tatars
4461875850-R02C02_4461875850-R02C02.russian-genome Tatars
tatars10_tatars10.turkic Tatars
4461875851-R01C01_4461875851-R01C01.russian-genome Tatars
4461875851-R02C01_4461875851-R02C01.russian-genome Tatars
4461875851-R02C02_4461875851-R02C02.russian-genome Tatars
4461875861-R02C02_4461875861-R02C02.russian-genome Tatars
STA_005.inner-eurasia Tatars
4461875862-R01C01_4461875862-R01C01.russian-genome Tatars
4461875862-R01C02_4461875862-R01C02.russian-genome Tatars
4461875881-R01C01_4461875881-R01C01.russian-genome Tatars
4461875876-R02C02_4461875876-R02C02.russian-genome Tatars
